,team,elo,event_wins,1_wins,2_wins,3_wins,num_seasons,event_wins_per_season,adjustPoints,autoPoints,cargoPoints,completeRocketRankingPoint,completedRocketFar,completedRocketNear,foulPoints,habClimbPoints,habDockingRankingPoint,hatchPanelPoints,rp,sandStormBonusPoints,techFoulCount,teleopPoints,totalPoints,endgameRobot_HabLevel1,endgameRobot_HabLevel2,endgameRobot_HabLevel3,endgameRobot_Unknown,habLineRobot_CrossedHabLineInSandstorm,habLineRobot_CrossedHabLineInTeleop,bay_score
1609,frc4256,1674,2,0,0,2,9,0.2222222222222222,0.0,12.6,23.733333333333334,0.06666666666666667,0.0,0.022222222222222223,3.022222222222222,15.866666666666667,0.4444444444444444,11.466666666666667,1.4,12.6,0.0,51.06666666666667,66.68888888888888,0.17777777777777778,0.6888888888888889,0.0,0.0,0.9777777777777777,0.0,45.11111111111111
1610,frc4260,1389,0,0,0,0,9,0.0,0.0,12.3,9.0,0.0,0.0,0.0,1.9,10.5,0.4,6.6,1.0,12.3,0.1,26.1,40.3,0.8,0.0,0.0,0.0,1.0,0.0,23.599999999999994
1611,frc4263,1463,0,0,0,0,9,0.0,0.0,8.666666666666666,11.333333333333334,0.0,0.0,0.0,6.0,8.333333333333334,0.1111111111111111,4.222222222222222,1.0,8.666666666666666,0.0,23.88888888888889,38.55555555555556,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,26.666666666666664
1612,frc4265,1587,4,0,2,2,9,0.4444444444444444,0.0,13.186046511627907,24.348837209302324,0.18604651162790697,0.06976744186046512,0.09302325581395349,1.5116279069767442,12.837209302325581,0.23255813953488372,12.279069767441861,1.2790697674418605,13.186046511627907,0.09302325581395349,49.46511627906977,64.16279069767442,0.6046511627906976,0.046511627906976744,0.046511627906976744,0.0,1.0,0.0,48.02325581395348
1613,frc4267,1449,0,0,0,0,9,0.0,0.0,6.666666666666667,7.666666666666667,0.0,0.0,0.0,0.6666666666666666,11.666666666666666,0.4444444444444444,4.888888888888889,1.2222222222222223,6.666666666666667,0.0,24.22222222222222,31.555555555555557,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.2222222222222222,21.222222222222225
1614,frc4269,1534,1,0,1,0,9,0.1111111111111111,0.0,12.91304347826087,18.391304347826086,0.0,0.0,0.0,1.434782608695652,9.130434782608695,0.043478260869565216,11.043478260869565,0.9130434782608695,12.91304347826087,0.17391304347826086,38.56521739130435,52.91304347826087,0.7391304347826086,0.0,0.043478260869565216,0.0,0.9565217391304348,0.043478260869565216,37.17391304347827
1615,frc4270,1542,0,0,0,0,7,0.0,0.0,13.08,18.36,0.0,0.0,0.0,1.48,11.76,0.4,6.8,1.44,13.08,0.2,36.92,51.48,0.76,0.12,0.04,0.0,1.0,0.0,36.92
1616,frc4272,1716,0,0,0,0,9,0.0,0.0,14.25,24.125,0.10416666666666667,0.0625,0.020833333333333332,2.6458333333333335,13.375,0.3125,12.541666666666666,1.5,14.25,0.041666666666666664,50.041666666666664,66.9375,0.08333333333333333,0.625,0.0,0.0,0.9583333333333334,0.0,48.0
1617,frc4276,1584,1,1,0,0,9,0.1111111111111111,-1.1219512195121952,13.75609756097561,20.5609756097561,0.0,0.0,0.0,2.024390243902439,12.512195121951219,0.21951219512195122,8.24390243902439,1.0975609756097562,13.75609756097561,0.0975609756097561,41.31707317073171,55.97560975609756,0.4878048780487805,0.34146341463414637,0.0,0.0,1.0,0.0,40.31707317073172
1618,frc4277,1446,0,0,0,0,9,0.0,0.0,11.333333333333334,16.666666666666668,0.0,0.0,0.0,1.4444444444444444,9.333333333333334,0.2222222222222222,7.777777777777778,0.7777777777777778,11.333333333333334,0.1111111111111111,33.77777777777778,46.55555555555556,0.8888888888888888,0.0,0.0,0.0,1.0,0.0,36.0
1619,frc4281,1447,0,0,0,0,8,0.0,0.0,10.75,16.875,0.08333333333333333,0.041666666666666664,0.0,1.7083333333333333,9.875,0.2916666666666667,7.166666666666667,1.0416666666666667,10.75,0.08333333333333333,33.916666666666664,46.375,0.625,0.0,0.0,0.0,0.9166666666666666,0.08333333333333333,35.791666666666664
1620,frc4283,1440,0,0,0,0,9,0.0,0.0,12.0,16.0,0.0,0.0,0.0,3.2222222222222223,9.333333333333334,0.1111111111111111,8.444444444444445,1.2222222222222223,12.0,0.1111111111111111,33.77777777777778,49.0,0.4444444444444444,0.3333333333333333,0.0,0.0,0.7777777777777778,0.2222222222222222,34.666666666666664
1621,frc4284,1509,0,0,0,0,9,0.0,0.0,11.653846153846153,19.73076923076923,0.038461538461538464,0.038461538461538464,0.0,1.9615384615384615,13.846153846153847,0.34615384615384615,7.923076923076923,1.3846153846153846,11.653846153846153,0.07692307692307693,41.5,55.11538461538461,0.19230769230769232,0.8076923076923077,0.0,0.0,0.9615384615384616,0.038461538461538464,38.65384615384617
1622,frc4285,1548,2,0,1,1,9,0.2222222222222222,0.0,13.363636363636363,20.01818181818182,0.10909090909090909,0.03636363636363636,0.01818181818181818,3.0727272727272728,14.345454545454546,0.43636363636363634,7.927272727272728,1.2,13.363636363636363,0.05454545454545454,42.29090909090909,58.72727272727273,0.509090909090909,0.38181818181818183,0.0,0.0,0.9272727272727272,0.07272727272727272,38.89090909090908
1623,frc4286,1425,0,0,0,0,9,0.0,0.0,12.125,11.0,0.0,0.0,0.0,1.2083333333333333,7.375,0.20833333333333334,5.5,0.9583333333333334,12.125,0.0,23.875,37.208333333333336,0.25,0.0,0.0,0.0,0.9583333333333334,0.041666666666666664,26.083333333333325
1624,frc4290,1591,2,1,0,1,9,0.2222222222222222,0.0,12.931034482758621,20.17241379310345,0.034482758620689655,0.017241379310344827,0.0,4.310344827586207,11.637931034482758,0.3448275862068966,8.137931034482758,1.293103448275862,12.931034482758621,0.05172413793103448,39.94827586206897,57.189655172413794,0.8275862068965517,0.0,0.0,0.0,0.896551724137931,0.08620689655172414,38.86206896551723
1625,frc4291,1548,0,0,0,0,9,0.0,0.0,11.448979591836734,17.142857142857142,0.04081632653061224,0.0,0.0,4.326530612244898,11.510204081632653,0.1836734693877551,5.959183673469388,1.0,11.448979591836734,0.12244897959183673,34.61224489795919,50.38775510204081,0.7959183673469388,0.0,0.0,0.0,0.9795918367346939,0.02040816326530612,34.77551020408164
1626,frc4292,1428,0,0,0,0,9,0.0,0.0,12.333333333333334,8.666666666666666,0.0,0.0,0.0,2.6666666666666665,7.0,0.1111111111111111,5.111111111111111,1.2222222222222223,12.333333333333334,0.0,20.77777777777778,35.77777777777778,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,19.999999999999996
1627,frc4293,1589,1,0,0,1,9,0.1111111111111111,0.0,14.0,19.25,0.08333333333333333,0.0,0.08333333333333333,1.7916666666666667,11.625,0.25,12.166666666666666,1.625,14.0,0.08333333333333333,43.041666666666664,58.833333333333336,0.75,0.0,0.0,0.0,1.0,0.0,42.25
1628,frc4295,1549,0,0,0,0,9,0.0,0.0,13.434782608695652,20.08695652173913,0.08695652173913043,0.043478260869565216,0.043478260869565216,1.9565217391304348,13.5,0.2826086956521739,7.086956521739131,1.173913043478261,13.434782608695652,0.043478260869565216,40.67391304347826,56.06521739130435,0.21739130434782608,0.717391304347826,0.0,0.0,0.9565217391304348,0.021739130434782608,38.60869565217391
1629,frc4296,1603,1,0,0,1,9,0.1111111111111111,0.0,13.342105263157896,25.18421052631579,0.07894736842105263,0.02631578947368421,0.07894736842105263,2.236842105263158,13.657894736842104,0.2894736842105263,12.0,0.9473684210526315,13.342105263157896,0.02631578947368421,50.8421052631579,66.42105263157895,0.6052631578947368,0.18421052631578946,0.02631578947368421,0.0,0.9210526315789473,0.07894736842105263,47.49999999999999
1630,frc4299,1435,0,0,0,0,9,0.0,0.0,12.666666666666666,14.333333333333334,0.0,0.0,0.0,1.3333333333333333,6.333333333333333,0.0,4.0,1.1111111111111112,12.666666666666666,0.0,24.666666666666668,38.666666666666664,0.6666666666666666,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,29.0
1631,frc4301,1515,1,0,0,1,8,0.125,0.0,10.03125,15.28125,0.03125,0.0,0.03125,3.4375,10.03125,0.125,5.75,0.71875,10.03125,0.0,31.0625,44.53125,0.90625,0.0,0.0,0.0,0.875,0.0625,30.71875
1632,frc4306,1472,1,0,0,1,9,0.1111111111111111,0.0,13.2,14.55,0.0,0.0,0.0,1.1,9.75,0.3,5.4,1.3,13.2,0.0,29.7,44.0,0.55,0.15,0.05,0.0,0.9,0.05,31.750000000000007
1633,frc4308,1489,0,0,0,0,8,0.0,0.0,12.193548387096774,19.161290322580644,0.06451612903225806,0.03225806451612903,0.0,2.838709677419355,8.806451612903226,0.12903225806451613,6.903225806451613,0.7741935483870968,12.193548387096774,0.0967741935483871,34.87096774193548,49.903225806451616,0.6129032258064516,0.03225806451612903,0.0,0.0,0.8387096774193549,0.12903225806451613,37.354838709677416
1634,frc4309,1607,0,0,0,0,9,0.0,0.0,12.627906976744185,14.720930232558139,0.09302325581395349,0.0,0.0,2.488372093023256,13.953488372093023,0.5116279069767442,13.906976744186046,1.4186046511627908,12.627906976744185,0.06976744186046512,42.58139534883721,57.69767441860465,0.7906976744186046,0.0,0.0,0.0,1.0,0.0,34.48837209302325
1635,frc4311,1629,1,0,0,1,9,0.1111111111111111,0.0,13.7,21.1,0.08333333333333333,0.03333333333333333,0.03333333333333333,2.5,14.55,0.3,15.866666666666667,1.3166666666666667,13.7,0.05,51.516666666666666,67.71666666666667,0.13333333333333333,0.8166666666666667,0.0,0.0,1.0,0.0,45.1
1636,frc4314,1511,0,0,0,0,9,0.0,0.0,12.545454545454545,12.272727272727273,0.0,0.0,0.0,1.4545454545454546,15.545454545454545,0.6363636363636364,13.090909090909092,1.5454545454545454,12.545454545454545,0.0,40.90909090909091,54.90909090909091,0.18181818181818182,0.8181818181818182,0.0,0.0,1.0,0.0,32.454545454545446
1637,frc4319,1469,0,0,0,0,9,0.0,0.0,9.5,10.5,0.0,0.0,0.0,2.5,8.625,0.20833333333333334,5.166666666666667,1.125,9.5,0.041666666666666664,24.291666666666668,36.291666666666664,0.6666666666666666,0.08333333333333333,0.0,0.0,0.75,0.25,25.749999999999993
1638,frc4320,1424,3,0,1,2,9,0.3333333333333333,0.0,10.454545454545455,17.636363636363637,0.030303030303030304,0.0,0.0,3.121212121212121,11.363636363636363,0.09090909090909091,4.787878787878788,0.5151515151515151,10.454545454545455,0.030303030303030304,33.78787878787879,47.36363636363637,0.5454545454545454,0.0,0.0,0.0,0.9696969696969697,0.030303030303030304,34.121212121212125
1639,frc4322,1514,0,0,0,0,9,0.0,0.0,12.461538461538462,17.653846153846153,0.11538461538461539,0.07692307692307693,0.0,2.1153846153846154,10.5,0.23076923076923078,7.923076923076923,1.0384615384615385,12.461538461538462,0.11538461538461539,36.07692307692308,50.65384615384615,0.7692307692307693,0.0,0.0,0.0,0.9230769230769231,0.0,36.884615384615415
1640,frc4325,1565,0,0,0,0,9,0.0,0.0,11.892857142857142,22.982142857142858,0.07142857142857142,0.05357142857142857,0.0,1.8928571428571428,16.446428571428573,0.6785714285714286,10.714285714285714,1.7857142857142858,11.892857142857142,0.017857142857142856,50.142857142857146,63.92857142857143,0.375,0.0,0.5,0.0,0.9821428571428571,0.017857142857142856,44.5892857142857
1641,frc4327,1573,2,2,0,0,9,0.2222222222222222,0.0,12.658536585365853,20.853658536585368,0.0,0.0,0.0,2.6341463414634148,10.536585365853659,0.2682926829268293,7.2682926829268295,1.146341463414634,12.658536585365853,0.024390243902439025,38.65853658536585,53.951219512195124,0.7073170731707317,0.0,0.024390243902439025,0.0,0.926829268292683,0.07317073170731707,40.02439024390243
1642,frc4328,1493,0,0,0,0,9,0.0,0.0,11.0,10.1,0.0,0.0,0.0,1.6666666666666667,10.6,0.23333333333333334,5.533333333333333,0.9666666666666667,11.0,0.03333333333333333,26.233333333333334,38.9,0.7,0.0,0.0,0.0,0.9333333333333333,0.03333333333333333,24.699999999999996
1643,frc4329,1542,0,0,0,0,9,0.0,0.0,13.736842105263158,19.263157894736842,0.02631578947368421,0.02631578947368421,0.0,0.9473684210526315,17.526315789473685,0.7105263157894737,10.526315789473685,1.7105263157894737,13.736842105263158,0.0,47.31578947368421,62.0,0.05263157894736842,0.18421052631578946,0.7368421052631579,0.0,1.0,0.0,40.36842105263158
1644,frc4330,1439,1,0,0,1,9,0.1111111111111111,0.0,11.7,13.5,0.0,0.0,0.0,0.3,6.3,0.1,6.6,0.7,11.7,0.0,26.4,38.4,0.4,0.0,0.0,0.0,0.9,0.0,30.899999999999995
1645,frc4332,1444,0,0,0,0,9,0.0,0.0,11.653846153846153,12.346153846153847,0.0,0.0,0.0,2.1153846153846154,7.5,0.11538461538461539,3.076923076923077,1.0,11.653846153846153,0.07692307692307693,22.923076923076923,36.69230769230769,0.6923076923076923,0.0,0.0,0.0,0.8846153846153846,0.11538461538461539,27.03846153846154
1646,frc4334,1670,7,2,3,2,9,0.7777777777777778,0.0,13.9,20.9,0.0,0.0,0.0,3.6666666666666665,10.2,0.13333333333333333,6.333333333333333,1.1666666666666667,13.9,0.06666666666666667,37.43333333333333,55.0,0.6666666666666666,0.0,0.16666666666666666,0.0,1.0,0.0,38.56666666666666
1647,frc4336,1601,0,0,0,0,9,0.0,0.0,13.153846153846153,16.23076923076923,0.07692307692307693,0.02564102564102564,0.05128205128205128,2.0256410256410255,14.0,0.41025641025641024,13.076923076923077,1.4615384615384615,13.153846153846153,0.10256410256410256,43.30769230769231,58.48717948717949,0.46153846153846156,0.0,0.38461538461538464,0.0,0.8974358974358975,0.10256410256410256,39.25641025641025
1648,frc4337,1518,0,0,0,0,9,0.0,0.0,12.310344827586206,13.862068965517242,0.0,0.0,0.0,1.3793103448275863,11.586206896551724,0.27586206896551724,4.068965517241379,1.0344827586206897,12.310344827586206,0.0,29.517241379310345,43.206896551724135,0.8620689655172413,0.0,0.0,0.0,0.8275862068965517,0.13793103448275862,28.620689655172413
1649,frc4338,1662,1,0,1,0,9,0.1111111111111111,-0.7794117647058824,10.764705882352942,23.91176470588235,0.014705882352941176,0.014705882352941176,0.0,4.352941176470588,17.38235294117647,0.5294117647058824,8.705882352941176,1.4558823529411764,10.764705882352942,0.04411764705882353,50.0,64.33823529411765,0.1323529411764706,0.22058823529411764,0.6470588235294118,0.0,1.0,0.0,43.735294117647065
1650,frc4342,1629,1,1,0,0,9,0.1111111111111111,0.0,11.946428571428571,22.767857142857142,0.07142857142857142,0.03571428571428571,0.0,2.017857142857143,17.625,0.6607142857142857,8.928571428571429,1.6071428571428572,11.946428571428571,0.05357142857142857,49.32142857142857,63.285714285714285,0.19642857142857142,0.23214285714285715,0.5535714285714286,0.0,1.0,0.0,43.30357142857143
1651,frc4343,1541,0,0,0,0,9,0.0,0.0,13.840909090909092,17.795454545454547,0.022727272727272728,0.022727272727272728,0.0,2.977272727272727,13.431818181818182,0.29545454545454547,8.727272727272727,1.0909090909090908,13.840909090909092,0.0,39.95454545454545,56.77272727272727,0.18181818181818182,0.7272727272727273,0.0,0.0,0.9318181818181818,0.06818181818181818,36.38636363636366
1652,frc4348,1426,0,0,0,0,9,0.0,0.0,13.2,13.8,0.0,0.0,0.0,1.2,9.6,0.1,4.0,0.7,13.2,0.1,27.4,41.8,0.7,0.0,0.0,0.0,0.8,0.2,29.599999999999994
1653,frc4355,1506,0,0,0,0,9,0.0,0.0,8.478260869565217,14.217391304347826,0.0,0.0,0.0,1.2173913043478262,7.695652173913044,0.08695652173913043,3.4782608695652173,0.5217391304347826,8.478260869565217,0.08695652173913043,25.391304347826086,35.08695652173913,0.5652173913043478,0.2608695652173913,0.0,0.0,0.5652173913043478,0.30434782608695654,29.347826086956523
1654,frc4356,1564,2,0,0,2,9,0.2222222222222222,0.0,12.923076923076923,10.384615384615385,0.15384615384615385,0.0,0.0,3.3076923076923075,18.923076923076923,0.6923076923076923,8.615384615384615,1.8461538461538463,12.923076923076923,0.0,37.92307692307692,54.15384615384615,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.0,1.0,0.0,29.153846153846157
1655,frc4360,1463,0,0,0,0,9,0.0,0.0,12.5,12.0,0.08333333333333333,0.0,0.0,3.4166666666666665,12.75,0.4166666666666667,4.333333333333333,1.5833333333333333,12.5,0.0,29.083333333333332,45.0,0.6666666666666666,0.0,0.0,0.0,0.9166666666666666,0.08333333333333333,27.16666666666667
1656,frc4361,1520,1,0,0,1,9,0.1111111111111111,0.0,11.307692307692308,17.53846153846154,0.02564102564102564,0.0,0.0,1.7179487179487178,13.846153846153847,0.38461538461538464,6.3076923076923075,1.205128205128205,11.307692307692308,0.02564102564102564,37.69230769230769,50.717948717948715,0.358974358974359,0.46153846153846156,0.1282051282051282,0.0,0.9230769230769231,0.07692307692307693,35.487179487179475
1657,frc4362,1719,3,0,3,0,9,0.3333333333333333,0.0,13.044943820224718,29.696629213483146,0.20224719101123595,0.07865168539325842,0.20224719101123595,1.9550561797752808,15.134831460674157,0.42696629213483145,14.96629213483146,1.5730337078651686,13.044943820224718,0.033707865168539325,59.79775280898876,74.79775280898876,0.651685393258427,0.0,0.15730337078651685,0.0,0.9550561797752809,0.033707865168539325,55.62921348314607
1658,frc4364,1462,0,0,0,0,9,0.0,0.0,12.17142857142857,13.542857142857143,0.02857142857142857,0.0,0.0,2.6857142857142855,10.2,0.05714285714285714,6.9714285714285715,0.6857142857142857,12.17142857142857,0.0,30.714285714285715,45.57142857142857,0.9428571428571428,0.0,0.0,0.0,0.9428571428571428,0.05714285714285714,31.485714285714277
1659,frc4371,1453,0,0,0,0,9,0.0,0.0,7.25,15.25,0.0,0.0,0.0,2.3333333333333335,10.0,0.25,3.0,1.0,7.25,0.08333333333333333,28.25,37.833333333333336,0.8333333333333334,0.0,0.0,0.0,0.0,0.75,29.916666666666664
1660,frc4373,1527,0,0,0,0,9,0.0,0.0,11.375,17.625,0.041666666666666664,0.0,0.0,1.375,11.75,0.4166666666666667,6.5,1.375,11.375,0.125,35.875,48.625,0.8333333333333334,0.0,0.041666666666666664,0.0,1.0,0.0,35.458333333333336
1661,frc4375,1572,0,0,0,0,9,0.0,0.0,12.96774193548387,19.161290322580644,0.06451612903225806,0.0,0.0,1.2580645161290323,10.161290322580646,0.0967741935483871,7.354838709677419,0.8064516129032258,12.96774193548387,0.0967741935483871,36.67741935483871,50.903225806451616,0.6129032258064516,0.25806451612903225,0.0,0.0,0.9032258064516129,0.0967741935483871,37.93548387096775
1662,frc4376,1559,0,0,0,0,9,0.0,0.0,11.4,13.4,0.0,0.0,0.0,1.5333333333333334,16.5,0.5666666666666667,6.733333333333333,1.3,11.4,0.0,36.63333333333333,49.56666666666667,0.2,0.0,0.7666666666666667,0.0,0.9,0.1,31.866666666666664
1663,frc4377,1531,2,1,1,0,9,0.2222222222222222,0.0,13.357142857142858,17.714285714285715,0.07142857142857142,0.023809523809523808,0.047619047619047616,1.1428571428571428,13.071428571428571,0.35714285714285715,9.380952380952381,1.0952380952380953,13.357142857142858,0.047619047619047616,40.166666666666664,54.666666666666664,0.42857142857142855,0.42857142857142855,0.0,0.0,0.8571428571428571,0.11904761904761904,36.95238095238097
1664,frc4378,1541,0,0,0,0,9,0.0,0.0,12.627906976744185,17.302325581395348,0.046511627906976744,0.023255813953488372,0.0,3.5348837209302326,10.883720930232558,0.2558139534883721,6.27906976744186,1.3255813953488371,12.627906976744185,0.09302325581395349,34.46511627906977,50.627906976744185,0.8837209302325582,0.0,0.0,0.0,0.9534883720930233,0.046511627906976744,34.74418604651162
1665,frc4380,1442,0,0,0,0,8,0.0,0.0,12.692307692307692,14.192307692307692,0.038461538461538464,0.0,0.038461538461538464,0.8076923076923077,9.461538461538462,0.19230769230769232,4.923076923076923,1.1538461538461537,12.692307692307692,0.15384615384615385,28.576923076923077,42.07692307692308,0.8846153846153846,0.0,0.0,0.0,0.8846153846153846,0.038461538461538464,30.653846153846157
1666,frc4381,1551,1,1,0,0,9,0.1111111111111111,0.0,12.295774647887324,22.690140845070424,0.056338028169014086,0.028169014084507043,0.04225352112676056,1.9154929577464788,15.253521126760564,0.5492957746478874,10.084507042253522,1.4647887323943662,12.295774647887324,0.056338028169014086,48.028169014084504,62.23943661971831,0.5070422535211268,0.04225352112676056,0.39436619718309857,0.0,0.9859154929577465,0.014084507042253521,44.21126760563381
1667,frc4382,1374,0,0,0,0,7,0.0,0.0,10.125,15.25,0.0,0.0,0.0,2.0833333333333335,11.5,0.3333333333333333,5.583333333333333,0.75,10.125,0.16666666666666666,32.333333333333336,44.541666666666664,0.625,0.0,0.0,0.0,0.5,0.4583333333333333,32.75000000000002
1668,frc4383,1428,0,0,0,0,9,0.0,0.0,11.75,18.75,0.0,0.0,0.0,1.5833333333333333,7.75,0.08333333333333333,5.166666666666667,0.75,11.75,0.08333333333333333,31.666666666666668,45.0,0.6666666666666666,0.0,0.0,0.0,0.75,0.16666666666666666,35.916666666666664
1669,frc4384,1486,3,2,0,0,9,0.3333333333333333,0.0,11.307692307692308,14.653846153846153,0.038461538461538464,0.0,0.038461538461538464,2.1153846153846154,9.346153846153847,0.19230769230769232,6.3076923076923075,1.3846153846153846,11.307692307692308,0.11538461538461539,30.307692307692307,43.73076923076923,0.6153846153846154,0.07692307692307693,0.0,0.0,0.9615384615384616,0.038461538461538464,31.884615384615376
1670,frc4386,1366,0,0,0,0,9,0.0,0.0,11.1,10.5,0.1,0.1,0.0,0.6,9.0,0.2,5.4,0.7,11.1,0.0,24.9,36.6,0.6,0.0,0.0,0.0,0.9,0.1,26.699999999999992
1671,frc4388,1563,0,0,0,0,9,0.0,0.0,10.772727272727273,15.818181818181818,0.045454545454545456,0.0,0.045454545454545456,3.272727272727273,11.454545454545455,0.4090909090909091,9.272727272727273,1.2727272727272727,10.772727272727273,0.045454545454545456,36.54545454545455,50.59090909090909,0.6363636363636364,0.045454545454545456,0.0,0.0,0.9090909090909091,0.09090909090909091,36.90909090909089
1672,frc4390,1451,0,0,0,0,9,0.0,0.0,12.75,12.0,0.0,0.0,0.0,2.4166666666666665,9.0,0.16666666666666666,8.333333333333334,1.0833333333333333,12.75,0.041666666666666664,29.333333333333332,44.5,0.7916666666666666,0.0,0.0,0.0,0.9583333333333334,0.041666666666666664,30.916666666666664
1673,frc4391,1659,5,3,1,1,9,0.5555555555555556,0.0,12.338709677419354,27.096774193548388,0.06451612903225806,0.03225806451612903,0.016129032258064516,1.7741935483870968,16.20967741935484,0.4838709677419355,11.387096774193548,1.5483870967741935,12.338709677419354,0.04838709677419355,54.693548387096776,68.80645161290323,0.3387096774193548,0.1935483870967742,0.43548387096774194,0.0,1.0,0.0,49.935483870967744
1674,frc4392,1611,2,0,1,1,9,0.2222222222222222,0.0,12.25531914893617,25.085106382978722,0.06382978723404255,0.06382978723404255,0.0425531914893617,1.0425531914893618,13.27659574468085,0.2978723404255319,11.27659574468085,1.2127659574468086,12.25531914893617,0.02127659574468085,49.638297872340424,62.93617021276596,0.8297872340425532,0.0,0.0,0.0,0.9787234042553191,0.02127659574468085,48.063829787234056
1675,frc4395,1541,1,0,0,1,9,0.1111111111111111,0.0,13.846153846153847,13.73076923076923,0.038461538461538464,0.0,0.0,2.8846153846153846,13.26923076923077,0.34615384615384615,6.076923076923077,1.4615384615384615,13.846153846153847,0.038461538461538464,33.07692307692308,49.80769230769231,0.5769230769230769,0.11538461538461539,0.2692307692307692,0.0,0.9230769230769231,0.07692307692307693,30.807692307692307
1676,frc4398,1407,1,0,0,1,9,0.1111111111111111,0.0,10.625,9.25,0.0,0.0,0.0,0.875,10.125,0.25,3.6666666666666665,0.5833333333333334,10.625,0.08333333333333333,23.041666666666668,34.541666666666664,0.8333333333333334,0.0,0.0,0.0,0.7083333333333334,0.25,24.249999999999993
1677,frc4400,1573,0,0,0,0,9,0.0,0.0,10.833333333333334,22.166666666666668,0.018518518518518517,0.018518518518518517,0.0,1.9074074074074074,10.277777777777779,0.18518518518518517,6.481481481481482,1.0740740740740742,10.833333333333334,0.12962962962962962,38.925925925925924,51.666666666666664,0.7222222222222222,0.18518518518518517,0.0,0.0,0.9629629629629629,0.018518518518518517,40.27777777777779
1678,frc4401,1483,0,0,0,0,9,0.0,0.0,12.0,18.954545454545453,0.022727272727272728,0.0,0.022727272727272728,1.6136363636363635,11.590909090909092,0.22727272727272727,5.2727272727272725,0.7727272727272727,12.0,0.09090909090909091,35.81818181818182,49.43181818181818,0.1590909090909091,0.7272727272727273,0.0,0.0,0.9090909090909091,0.045454545454545456,36.0909090909091
1679,frc4403,1559,2,0,1,1,9,0.2222222222222222,0.0,10.222222222222221,15.444444444444445,0.0,0.0,0.0,2.5925925925925926,7.555555555555555,0.037037037037037035,6.888888888888889,1.0,10.222222222222221,0.037037037037037035,29.88888888888889,42.7037037037037,0.7037037037037037,0.0,0.0,0.0,0.9259259259259259,0.037037037037037035,33.5925925925926
1680,frc4405,1557,3,0,1,2,9,0.3333333333333333,0.0,13.846153846153847,13.961538461538462,0.0,0.0,0.0,2.769230769230769,10.384615384615385,0.34615384615384615,3.923076923076923,1.1538461538461537,13.846153846153847,0.038461538461538464,28.26923076923077,44.88461538461539,0.4230769230769231,0.2692307692307692,0.0,0.0,1.0,0.0,29.423076923076927
1681,frc4408,1439,0,0,0,0,9,0.0,0.0,10.875,12.25,0.0,0.0,0.0,2.2083333333333335,10.875,0.3333333333333333,5.083333333333333,1.0,10.875,0.041666666666666664,28.208333333333332,41.291666666666664,0.5833333333333334,0.25,0.041666666666666664,0.0,0.9166666666666666,0.08333333333333333,27.66666666666666
1682,frc4409,1578,1,0,0,1,9,0.1111111111111111,0.0,14.071428571428571,23.857142857142858,0.09523809523809523,0.023809523809523808,0.047619047619047616,1.6904761904761905,12.214285714285714,0.35714285714285715,8.714285714285714,1.4047619047619047,14.071428571428571,0.047619047619047616,44.785714285714285,60.54761904761905,0.8333333333333334,0.047619047619047616,0.0,0.0,0.9761904761904762,0.023809523809523808,44.33333333333334
1683,frc4412,1358,0,0,0,0,7,0.0,0.0,6.125,10.375,0.0,0.0,0.0,2.0,6.625,0.125,3.5,0.5416666666666666,6.125,0.08333333333333333,20.5,28.625,0.3333333333333333,0.0,0.041666666666666664,0.0,0.0,0.5416666666666666,25.45833333333332
1684,frc4414,1726,0,0,0,0,2,0.0,0.06,13.14,25.98,0.22,0.14,0.06,2.9,16.2,0.56,13.28,1.78,13.14,0.06,55.46,71.56,0.26,0.02,0.64,0.0,0.98,0.02,50.66
1685,frc4415,1588,0,0,0,0,7,0.0,0.0,11.63265306122449,25.040816326530614,0.02040816326530612,0.0,0.02040816326530612,3.6530612244897958,15.795918367346939,0.5102040816326531,9.591836734693878,1.3877551020408163,11.63265306122449,0.04081632653061224,50.42857142857143,65.71428571428571,0.2857142857142857,0.1836734693877551,0.46938775510204084,0.0,0.9795918367346939,0.02040816326530612,45.897959183673464
1686,frc4416,1426,0,0,0,0,7,0.0,0.0,9.954545454545455,11.045454545454545,0.0,0.0,0.0,3.6363636363636362,8.045454545454545,0.22727272727272727,4.363636363636363,0.7727272727272727,9.954545454545455,0.045454545454545456,23.454545454545453,37.04545454545455,0.4090909090909091,0.13636363636363635,0.0,0.0,0.9090909090909091,0.0,26.318181818181817
1687,frc4418,1517,0,0,0,0,7,0.0,0.0,12.473684210526315,15.157894736842104,0.0,0.0,0.0,1.894736842105263,11.842105263157896,0.2631578947368421,6.421052631578948,1.2105263157894737,12.473684210526315,0.10526315789473684,33.421052631578945,47.78947368421053,0.21052631578947367,0.5789473684210527,0.05263157894736842,0.0,0.7368421052631579,0.21052631578947367,32.315789473684205
